variant,regime,cn,n_cycles,bit_exact,div_cols,worst_col,worst_cycle,max_rel_pct,max_abs_diff,struct_max_rel_pct,vol_max_rel_pct,density_bitexact,converges,signature,struct_max_abs,vol_max_abs
SN,salvage,724209273290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,232059667010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,434833018489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,232060971010854,6,false,CCF|TCuFt|MCuFt,CCF,2024,0.265,1.0,0.265,0.036,true,false,print_boundary,1.0,1.0
SN,salvage,158219493010854,6,false,BA|SDI|TopHt|TCuFt|MCuFt|SCuFt|BdFt,TopHt,1992,1.408,70.0,1.408,0.559,true,false,print_boundary,1.0,10.0
SN,salvage,216749060010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,243432909489998,6,false,TPA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,SDI,2033,0.348,18.0,0.348,0.203,true,false,print_boundary,2.0,7.0
SN,salvage,8879642020004,6,false,TPA|BA|TCuFt|MCuFt,BA,2031,0.741,8.0,0.741,0.299,true,true,print_boundary,1.0,8.0
SN,salvage,165735019020004,6,false,TPA|BA|SDI|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2032,4.694,246.0,1.389,4.694,true,true,threshold_crossing,3.0,3.0
SN,salvage,238245319010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,158403454010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2021,10.619,117.0,3.856,10.619,false,false,structure_densephase,31.0,75.0
SN,salvage,166709602010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,216864931010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,216864613010854,6,false,TPA|CCF|TCuFt|MCuFt|SCuFt|BdFt,TCuFt,2021,0.386,16.0,0.282,0.386,true,false,print_boundary,1.0,9.0
SN,salvage,158403168010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2021,4.208,573.0,1.818,4.208,false,false,structure_densephase,2.0,44.0
SN,salvage,1841492986290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,216823680010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,430454080489998,6,false,TPA|TCuFt|MCuFt|SCuFt|BdFt,TCuFt,2035,0.976,39.0,0.053,0.976,true,true,print_boundary,1.0,39.0
SN,salvage,15986137010478,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,202387812010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,1925648729290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,1737989654290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,202566704010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,202594649010854,6,false,TPA|BA|SDI|TCuFt|MCuFt,BA,2026,1.136,5.0,1.136,0.186,true,true,print_boundary,5.0,3.0
SN,salvage,12325830010661,6,false,TPA|TCuFt|MCuFt|SCuFt|BdFt,TPA,2012,0.286,6.0,0.286,0.152,true,false,print_boundary,5.0,6.0
SN,salvage,202388634010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,476724070489998,6,false,TPA|CCF|TCuFt|MCuFt|SCuFt|BdFt,TPA,2041,0.768,16.0,0.768,0.234,true,false,print_boundary,8.0,9.0
SN,salvage,232056907010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,253743506010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,166742067010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,232060831010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,496593340126144,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,166741865010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,232060115010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,232442611010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,163473600010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,232062449010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,434837326489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,204711994010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,165373184010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,438901526489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,163383616010854,6,false,TPA|BA|CCF|TCuFt|MCuFt|SCuFt|BdFt,BA,1990,0.847,10.0,0.847,0.628,true,true,print_boundary,1.0,8.0
SN,salvage,166742604010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,232058950010854,6,false,TPA|CCF|TCuFt|MCuFt|SCuFt|BdFt,CCF,2012,0.397,9.0,0.397,0.071,true,false,print_boundary,1.0,3.0
SN,salvage,314433205489998,6,false,TPA|TCuFt|SCuFt,SCuFt,2034,0.173,2.0,0.072,0.173,true,true,print_boundary,1.0,2.0
SN,salvage,202455548010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,476729664489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,232057368010854,6,false,TPA|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,TopHt,1997,1.333,44.0,1.333,0.544,true,true,print_boundary,1.0,4.0
SN,salvage,232303503010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,14254094020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,202411248010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,729307309290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,202431681010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,1894620920290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,940903941290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,250327225010854,6,false,TPA|TopHt|TCuFt|MCuFt|SCuFt|BdFt,TopHt,2010,1.333,62.0,1.333,0.44,true,true,print_boundary,3.0,4.0
SN,salvage,1541206465290487,6,false,TPA|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2042,0.145,44.0,0.106,0.145,true,true,print_boundary,1.0,2.0
SN,salvage,158853019010854,6,false,TPA|BA|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,1986,2.0,101.0,2.0,1.757,true,false,volume_persistent,4.0,12.0
SN,salvage,159203602010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,159736924010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,159739536010854,6,false,BA|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2008,1.099,13.0,1.099,0.073,true,true,print_boundary,1.0,4.0
SN,salvage,159743065010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,176845785020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,238644127010854,6,false,TPA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2024,1.225,308.0,1.0,1.225,true,false,volume_persistent,3.0,7.0
SN,salvage,238748466010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,238925134010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,238927060010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,238930417010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,422870202489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,603785529126144,6,false,TPA|SDI|TCuFt|MCuFt|SCuFt|BdFt,SDI,2042,0.314,22.0,0.314,0.136,true,false,print_boundary,4.0,4.0
SN,salvage,811183123290487,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BA,2040,2.92,159.0,2.92,2.751,false,false,structure_densephase,17.0,32.0
SN,salvage,163195206010854,6,false,TCuFt|SCuFt|BdFt,BdFt,2017,0.139,38.0,0.0,0.139,true,false,print_boundary,0.0,1.0
SN,salvage,211000359010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,162997713010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,210997076010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,157762167010854,6,false,TPA|CCF|TCuFt|MCuFt,MCuFt,2001,1.053,22.0,0.23,1.053,true,true,threshold_crossing,1.0,10.0
SN,salvage,159737268010854,6,false,TCuFt|MCuFt|SCuFt|BdFt,BdFt,2014,0.116,31.0,0.0,0.116,true,false,print_boundary,0.0,1.0
SN,salvage,157872218010854,6,false,SDI|TCuFt|MCuFt|SCuFt|BdFt,SDI,2005,0.413,8.0,0.413,0.086,true,true,print_boundary,1.0,1.0
SN,salvage,7570129020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,238426616010854,6,false,TPA|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2033,0.218,37.0,0.123,0.218,true,false,print_boundary,1.0,3.0
SN,salvage,1898100500290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,159200050010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,238426795010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,CCF,2033,1.278,10.0,1.278,0.291,false,false,structure_densephase,7.0,10.0
SN,salvage,238925852010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,238308868010854,6,false,TPA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2014,1.174,50.0,0.952,1.174,true,true,threshold_crossing,1.0,3.0
SN,salvage,162997710010854,6,false,MCuFt,MCuFt,2001,0.031,1.0,0.0,0.031,true,true,print_boundary,0.0,0.0
SN,salvage,211016592010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,162756463010854,6,false,TCuFt|MCuFt|SCuFt|BdFt,SCuFt,1992,0.133,6.0,0.0,0.133,true,true,print_boundary,0.0,2.0
SN,salvage,210898611010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,235108295010854,6,false,TPA|SDI|CCF|TCuFt|MCuFt|BdFt,TCuFt,2024,0.994,29.0,0.815,0.994,true,false,print_boundary,12.0,29.0
SN,salvage,162995866010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,1898136591290487,6,false,TPA|TCuFt|MCuFt|SCuFt|BdFt,TPA,2050,0.142,7.0,0.142,0.078,true,false,print_boundary,1.0,3.0
SN,salvage,200634365010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,162759858010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,1677338562290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,211016714010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,886356957290487,6,false,TPA|SDI|CCF|QMD|TCuFt|MCuFt,QMD,2030,2.857,33.0,2.857,1.234,true,true,threshold_crossing,2.0,16.0
SN,salvage,211000266010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,238920384010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,238927869010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,157875449010854,6,false,TPA|BA|TCuFt|MCuFt|SCuFt|BdFt,BA,1995,0.541,21.0,0.541,0.215,true,true,print_boundary,1.0,11.0
SN,salvage,698166600126144,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,205293811010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,159203008010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,238931252010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,720382977290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,157761441010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2002,1.37,10.0,1.37,0.378,true,true,print_boundary,1.0,10.0
SN,salvage,204712006010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,205294137010854,6,false,TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2010,0.076,5.0,0.0,0.076,true,true,print_boundary,0.0,1.0
SN,salvage,253993985010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,1689193753290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,256981320010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,545388016126144,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,157577772010854,6,false,TCuFt|MCuFt,MCuFt,1986,0.053,1.0,0.0,0.053,true,false,print_boundary,0.0,1.0
SN,salvage,157873667010854,6,false,CCF|TCuFt|MCuFt|SCuFt|BdFt,CCF,2014,0.251,31.0,0.251,0.16,true,false,print_boundary,1.0,4.0
SN,salvage,209313172010854,6,false,CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2032,1.042,252.0,0.274,1.042,true,false,volume_persistent,1.0,16.0
SN,salvage,380541662489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,157873963010854,6,false,SCuFt,SCuFt,2009,0.065,1.0,0.0,0.065,true,true,print_boundary,0.0,0.0
SN,salvage,205292117010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,300744665489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,157757864010854,6,false,TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2006,0.047,3.0,0.0,0.047,true,false,print_boundary,0.0,1.0
SN,salvage,205286762010854,6,false,TPA|BA|CCF|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,2025,3.532,54.0,0.971,3.532,true,false,volume_persistent,1.0,13.0
SN,salvage,965500395290487,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|BdFt,QMD,2040,3.226,12.0,3.226,0.322,true,true,print_boundary,12.0,8.0
SN,salvage,733704711290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,205292107010854,6,false,TPA|TCuFt|SCuFt|BdFt,BdFt,2010,0.153,10.0,0.112,0.153,true,true,print_boundary,1.0,1.0
SN,salvage,165373582010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,300729921489998,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,2024,12.0,47.0,5.0,12.0,false,true,structure_densephase,4.0,47.0
SN,salvage,1888695044290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,163383278010854,6,false,TCuFt|MCuFt|SCuFt|BdFt,BdFt,1984,0.118,7.0,0.0,0.118,true,true,print_boundary,0.0,1.0
SN,salvage,232271389010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,380550203489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,209314448010854,6,false,TCuFt|MCuFt|BdFt,MCuFt,2012,0.088,5.0,0.0,0.088,true,false,print_boundary,0.0,1.0
SN,salvage,157580567010854,6,false,TPA|CCF|TCuFt|MCuFt|SCuFt|BdFt,CCF,1976,0.313,10.0,0.313,0.216,true,true,print_boundary,1.0,7.0
SN,salvage,157580710010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,230718306010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,254165316010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,158852872010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,1997,3.376,317.0,1.887,3.376,false,false,structure_densephase,3.0,32.0
SN,salvage,157760309010854,6,false,TPA|CCF|TCuFt|MCuFt|BdFt,CCF,1992,0.417,4.0,0.417,0.147,true,true,print_boundary,1.0,4.0
SN,salvage,204804533010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,230714827010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,163382577010854,6,false,TCuFt|MCuFt|SCuFt|BdFt,BdFt,2004,0.166,16.0,0.0,0.166,true,false,print_boundary,0.0,1.0
SN,salvage,205291745010854,6,false,TPA|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2022,0.675,44.0,0.272,0.675,true,false,print_boundary,1.0,3.0
SN,salvage,484759355489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,165373709010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,159744196010854,6,false,TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2009,1.623,105.0,0.0,1.623,true,true,threshold_crossing,0.0,1.0
SN,salvage,1543183024290487,6,false,SCuFt|BdFt,BdFt,2032,0.061,10.0,0.0,0.061,true,true,print_boundary,0.0,0.0
SN,salvage,781949724290487,6,false,CCF|TCuFt|MCuFt|BdFt,CCF,2039,0.342,9.0,0.342,0.262,true,true,print_boundary,1.0,9.0
SN,salvage,204664868010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,1898153066290487,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2050,2.128,28.0,2.128,0.56,true,false,count_straddle,21.0,24.0
SN,salvage,157578060010854,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,BdFt,1992,4.784,229.0,1.299,4.784,true,true,threshold_crossing,3.0,17.0
SN,salvage,205289423010854,6,false,TCuFt|MCuFt|BdFt,BdFt,2024,0.043,5.0,0.0,0.043,true,false,print_boundary,0.0,1.0
SN,salvage,238929081010854,6,false,TopHt|TCuFt|MCuFt|SCuFt|BdFt,TopHt,1997,2.174,7.0,2.174,0.96,true,true,print_boundary,1.0,3.0
SN,salvage,158847174010854,6,false,TPA|BA|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,1997,1.639,29.0,1.639,0.799,true,false,print_boundary,5.0,11.0
SN,salvage,238476323010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,422877436489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,1809035652290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,160542235010854,6,false,TPA|CCF|TCuFt|MCuFt|SCuFt|BdFt,CCF,1999,0.283,10.0,0.283,0.093,true,false,print_boundary,1.0,3.0
SN,salvage,160621933010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,190429919020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,1841505491290487,6,false,TPA|SDI|TopHt|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,2044,2.569,39.0,1.19,2.569,true,true,threshold_crossing,2.0,31.0
SN,salvage,216787968010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,259566665010854,6,false,TPA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2036,42.189,478.0,2.439,42.189,true,false,volume_persistent,1.0,5.0
SN,salvage,534129050126144,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,1234587417290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,212199713010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,313474839489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,162443013010854,6,false,SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,1986,3.77,83.0,0.917,3.77,true,true,threshold_crossing,1.0,21.0
SN,salvage,1841482176290487,6,false,BA|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BA,2044,1.316,50.0,1.316,0.611,true,true,print_boundary,1.0,5.0
SN,salvage,158222007010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BA,1998,0.541,66.0,0.541,0.252,true,true,print_boundary,1.0,4.0
SN,salvage,202481676010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,188621929020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,905843254290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,1234593283290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,163597624010854,6,false,SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SDI,1985,3.03,146.0,3.03,2.905,true,false,volume_persistent,1.0,18.0
SN,salvage,163778892010854,6,false,TCuFt|MCuFt|SCuFt|BdFt,BdFt,2007,0.092,10.0,0.0,0.092,true,false,print_boundary,0.0,1.0
SN,salvage,1891210523290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,212219702010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,2019,9.012,50.0,4.545,9.012,true,true,threshold_crossing,8.0,50.0
SN,salvage,212285477010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,422589644489998,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2030,1.587,60.0,1.587,0.256,true,true,print_boundary,2.0,12.0
SN,salvage,745518717290487,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BA,2039,0.769,9.0,0.769,0.259,true,true,print_boundary,2.0,9.0
SN,salvage,170089206020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,53404008020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,1893352318290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,15608275020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,216908733010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,1841502586290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,238245643010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,243420075489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,158407341010854,6,false,TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2006,0.334,15.0,0.0,0.334,true,true,print_boundary,0.0,1.0
SN,salvage,216788474010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,238247768010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,534152122126144,6,false,SDI|TCuFt,SDI,2037,1.266,1.0,1.266,0.152,true,true,print_boundary,1.0,1.0
SN,salvage,253765263010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,1896907790290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,228222576010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,163475404010854,6,false,MCuFt|BdFt,BdFt,1993,0.074,7.0,0.0,0.074,true,true,print_boundary,0.0,0.0
SN,salvage,1860940298290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,232060526010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,232271704010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,232443017010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,253751062010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,974887149290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,657493158126144,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,166742076010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,232403809010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,salvage,161034121010854,6,false,TPA|TCuFt|MCuFt|SCuFt|BdFt,TPA,2018,0.155,4.0,0.155,0.036,true,false,print_boundary,1.0,2.0
